harness,kind,category,name,covered,our_equivalent,similar_to,decision,path,description
everything-claude-code,skill,skills,security-review,no,,document-review (67%),,skills/security-review/SKILL.md,"Use this skill when adding authentication, handling user input, working with secrets, creating API endpoints, or implementing payment/sensitive features. Provides comprehensive security checklist and patterns."
everything-claude-code,skill,skills,security-scan,no,,,,skills/security-scan/SKILL.md,"Scan your Claude Code configuration (.claude/ directory) for security vulnerabilities, misconfigurations, and injection risks using AgentShield. Checks CLAUDE.md, settings.json, MCP servers, hooks, and agent definitions."
everything-claude-code,skill,skills,seo,no,,,,skills/seo/SKILL.md,"Audit, plan, and implement SEO improvements across technical SEO, on-page optimization, structured data, Core Web Vitals, and content strategy. Use when the user wants better search visibility, SEO remediation, schema markup, sitemap/robots work, or keyword mapping."
everything-claude-code,skill,skills,skill-comply,no,,,,skills/skill-comply/SKILL.md,"Visualize whether skills, rules, and agent definitions are actually followed — auto-generates scenarios at 3 prompt strictness levels, runs agents, classifies behavioral sequences, and reports compliance rates with full tool call timelines"
everything-claude-code,skill,skills,skill-stocktake,no,,,,skills/skill-stocktake/SKILL.md,Use when auditing Claude skills and commands for quality. Supports Quick Scan (changed skills only) and Full Stocktake modes with sequential subagent batch evaluation.
everything-claude-code,skill,skills,social-graph-ranker,no,,,,skills/social-graph-ranker/SKILL.md,"Weighted social-graph ranking for warm intro discovery, bridge scoring, and network gap analysis across X and LinkedIn. Use when the user wants the reusable graph-ranking engine itself, not the broader outreach or network-maintenance workflow layered on top of it."
everything-claude-code,skill,skills,springboot-patterns,no,,,,skills/springboot-patterns/SKILL.md,"Spring Boot architecture patterns, REST API design, layered services, data access, caching, async processing, and logging. Use for Java Spring Boot backend work."
everything-claude-code,skill,skills,springboot-security,no,,,,skills/springboot-security/SKILL.md,"Spring Security best practices for authn/authz, validation, CSRF, secrets, headers, rate limiting, and dependency security in Java Spring Boot services."
everything-claude-code,skill,skills,springboot-tdd,no,,,,skills/springboot-tdd/SKILL.md,"Test-driven development for Spring Boot using JUnit 5, Mockito, MockMvc, Testcontainers, and JaCoCo. Use when adding features, fixing bugs, or refactoring."
everything-claude-code,skill,skills,springboot-verification,no,,,,skills/springboot-verification/SKILL.md,"Verification loop for Spring Boot projects: build, static analysis, tests with coverage, security scans, and diff review before release or PR."
everything-claude-code,skill,skills,strategic-compact,no,,,,skills/strategic-compact/SKILL.md,Suggests manual context compaction at logical intervals to preserve context through task phases rather than arbitrary auto-compaction.
everything-claude-code,skill,skills,swift-actor-persistence,no,,,,skills/swift-actor-persistence/SKILL.md,"Thread-safe data persistence in Swift using actors — in-memory cache with file-backed storage, eliminating data races by design."
everything-claude-code,skill,skills,swift-concurrency-6-2,no,,,,skills/swift-concurrency-6-2/SKILL.md,"Swift 6.2 Approachable Concurrency — single-threaded by default, @concurrent for explicit background offloading, isolated conformances for main actor types."
everything-claude-code,skill,skills,swift-protocol-di-testing,no,,,,skills/swift-protocol-di-testing/SKILL.md,"Protocol-based dependency injection for testable Swift code — mock file system, network, and external APIs using focused protocols and Swift Testing."
everything-claude-code,skill,skills,swiftui-patterns,no,,,,skills/swiftui-patterns/SKILL.md,"SwiftUI architecture patterns, state management with @Observable, view composition, navigation, performance optimization, and modern iOS/macOS UI best practices."
everything-claude-code,skill,skills,tdd-workflow,no,,,,skills/tdd-workflow/SKILL.md,"Use this skill when writing new features, fixing bugs, or refactoring code. Enforces test-driven development with 80%+ coverage including unit, integration, and E2E tests."
everything-claude-code,skill,skills,team-builder,no,,,,skills/team-builder/SKILL.md,Interactive agent picker for composing and dispatching parallel teams
everything-claude-code,skill,skills,terminal-ops,no,,,,skills/terminal-ops/SKILL.md,"Evidence-first repo execution workflow for ECC. Use when the user wants a command run, a repo checked, a CI failure debugged, or a narrow fix pushed with exact proof of what was executed and verified."
everything-claude-code,skill,skills,token-budget-advisor,no,,,,skills/token-budget-advisor/SKILL.md,>-
everything-claude-code,skill,skills,ui-demo,no,,,,skills/ui-demo/SKILL.md,"Record polished UI demo videos using Playwright. Use when the user asks to create a demo, walkthrough, screen recording, or tutorial video of a web application. Produces WebM videos with visible cursor, natural pacing, and professional feel."
everything-claude-code,skill,skills,unified-notifications-ops,no,,,,skills/unified-notifications-ops/SKILL.md,"Operate notifications as one ECC-native workflow across GitHub, Linear, desktop alerts, hooks, and connected communication surfaces. Use when the real problem is alert routing, deduplication, escalation, or inbox collapse."
everything-claude-code,skill,skills,verification-loop,no,,verification-before-completion (64%),,skills/verification-loop/SKILL.md,A comprehensive verification system for Claude Code sessions.
everything-claude-code,skill,skills,video-editing,no,,,,skills/video-editing/SKILL.md,"AI-assisted video editing workflows for cutting, structuring, and augmenting real footage. Covers the full pipeline from raw capture through FFmpeg, Remotion, ElevenLabs, fal.ai, and final polish in Descript or CapCut. Use when the user wants to edit video, cut footage, create vlogs, or build video content."
everything-claude-code,skill,skills,videodb,no,,,,skills/videodb/SKILL.md,"See, Understand, Act on video and audio. See- ingest from local files, URLs, RTSP/live feeds, or live record desktop; return realtime context and playable stream links. Understand- extract frames, build visual/semantic/temporal indexes, and search moments with timestamps and auto-clips. Act- transcode and normalize (codec, fps, resolution, aspect ratio), perform timeline edits (subtitles, text/image overlays, branding, audio overlays, dubbing, translation), generate media assets (image, audio, video), and create real time alerts for events from live streams or desktop capture."
everything-claude-code,skill,skills,visa-doc-translate,no,,,,skills/visa-doc-translate/SKILL.md,Translate visa application documents (images) to English and create a bilingual PDF with original and translation
everything-claude-code,skill,skills,workspace-surface-audit,no,,,,skills/workspace-surface-audit/SKILL.md,"Audit the active repo, MCP servers, plugins, connectors, env surfaces, and harness setup, then recommend the highest-value ECC-native skills, hooks, agents, and operator workflows. Use when the user wants help setting up Claude Code or understanding what capabilities are actually available in their environment."
everything-claude-code,skill,skills,x-api,no,,,,skills/x-api/SKILL.md,"X/Twitter API integration for posting tweets, threads, reading timelines, search, and analytics. Covers OAuth auth patterns, rate limits, and platform-native content posting. Use when the user wants to interact with X programmatically."
mattpocock_skills,plugin,,mattpocock-skills,no,,,,.claude-plugin/plugin.json,
mattpocock_skills,skill,deprecated,design-an-interface,no,,,,skills/deprecated/design-an-interface/SKILL.md,"Generate multiple radically different interface designs for a module using parallel sub-agents. Use when user wants to design an API, explore interface options, compare module shapes, or mentions ""design it twice""."
mattpocock_skills,skill,deprecated,qa,no,,,,skills/deprecated/qa/SKILL.md,"Interactive QA session where user reports bugs or issues conversationally, and the agent files GitHub issues. Explores the codebase in the background for context and domain language. Use when user wants to report bugs, do QA, file issues conversationally, or mentions ""QA session""."
mattpocock_skills,skill,deprecated,request-refactor-plan,no,,,,skills/deprecated/request-refactor-plan/SKILL.md,"Create a detailed refactor plan with tiny commits via user interview, then file it as a GitHub issue. Use when user wants to plan a refactor, create a refactoring RFC, or break a refactor into safe incremental steps."
mattpocock_skills,skill,deprecated,ubiquitous-language,no,,,,skills/deprecated/ubiquitous-language/SKILL.md,"Extract a DDD-style ubiquitous language glossary from the current conversation, flagging ambiguities and proposing canonical terms. Saves to UBIQUITOUS_LANGUAGE.md. Use when user wants to define domain terms, build a glossary, harden terminology, create a ubiquitous language, or mentions ""domain model"" or ""DDD""."
mattpocock_skills,skill,engineering,ask-matt,no,,,,skills/engineering/ask-matt/SKILL.md,Ask which skill or flow fits your situation. A router over the user-invoked skills in this repo.
mattpocock_skills,skill,engineering,codebase-design,no,,,,skills/engineering/codebase-design/SKILL.md,"Shared vocabulary for designing deep modules. Use when the user wants to design or improve a module's interface, find deepening opportunities, decide where a seam goes, make code more testable or AI-navigable, or when another skill needs the deep-module vocabulary."
mattpocock_skills,skill,engineering,diagnosing-bugs,no,,,,skills/engineering/diagnosing-bugs/SKILL.md,"Diagnosis loop for hard bugs and performance regressions. Use when the user says ""diagnose""/""debug this"", or reports something broken/throwing/failing/slow."
mattpocock_skills,skill,engineering,domain-modeling,no,,,,skills/engineering/domain-modeling/SKILL.md,"Build and sharpen a project's domain model. Use when the user wants to pin down domain terminology or a ubiquitous language, record an architectural decision, or when another skill needs to maintain the domain model."
mattpocock_skills,skill,engineering,grill-with-docs,no,,,,skills/engineering/grill-with-docs/SKILL.md,"A relentless interview to sharpen a plan or design, which also creates docs (ADR's and glossary) as we go."
mattpocock_skills,skill,engineering,implement,no,,,,skills/engineering/implement/SKILL.md,Implement a piece of work based on a PRD or set of issues.
mattpocock_skills,skill,engineering,improve-codebase-architecture,no,,codebase-architecture-research (71%),,skills/engineering/improve-codebase-architecture/SKILL.md,"Scan a codebase for deepening opportunities, present them as a visual HTML report, then grill through whichever one you pick."
mattpocock_skills,skill,engineering,prototype,no,,,,skills/engineering/prototype/SKILL.md,"Build a throwaway prototype to flesh out a design — a runnable terminal app for state/business-logic questions, or several radically different UI variations toggleable from one route."
mattpocock_skills,skill,engineering,resolving-merge-conflicts,no,,,,skills/engineering/resolving-merge-conflicts/SKILL.md,Use when you need to resolve an in-progress git merge/rebase conflict.
mattpocock_skills,skill,engineering,setup-matt-pocock-skills,no,,,,skills/engineering/setup-matt-pocock-skills/SKILL.md,"Configure this repo for the engineering skills — set up its issue tracker, triage label vocabulary, and domain doc layout. Run once before first use of the other engineering skills."
mattpocock_skills,skill,engineering,tdd,no,,,,skills/engineering/tdd/SKILL.md,"Test-driven development. Use when the user wants to build features or fix bugs test-first, mentions ""red-green-refactor"", or wants integration tests."
mattpocock_skills,skill,engineering,to-issues,no,,,,skills/engineering/to-issues/SKILL.md,"Break a plan, spec, or PRD into independently-grabbable issues on the project issue tracker using tracer-bullet vertical slices."
mattpocock_skills,skill,engineering,to-prd,no,,,,skills/engineering/to-prd/SKILL.md,"Turn the current conversation into a PRD and publish it to the project issue tracker — no interview, just synthesis of what you've already discussed."
mattpocock_skills,skill,engineering,triage,no,,,,skills/engineering/triage/SKILL.md,"Move issues and external PRs through a state machine of triage roles — categorise, verify, grill if needed, and write agent-ready briefs."
mattpocock_skills,skill,in-progress,decision-mapping,no,,,,skills/in-progress/decision-mapping/SKILL.md,"Turn a loose idea into a sequenced map of investigation tickets, then drive them to resolution one at a time."
mattpocock_skills,skill,in-progress,loop-me,no,,,,skills/in-progress/loop-me/SKILL.md,"Grill me about specs for the workflows I want to build, within this workspace."
mattpocock_skills,skill,in-progress,review,no,,,,skills/in-progress/review/SKILL.md,"Review the changes since a fixed point (commit, branch, tag, or merge-base) along two axes — Standards (does the code follow this repo's documented coding standards?) and Spec (does the code match what the originating issue/PRD asked for?). Runs both reviews in parallel sub-agents and reports them side by side. Use when the user wants to review a branch, a PR, work-in-progress changes, or asks to ""review since X""."
mattpocock_skills,skill,in-progress,writing-beats,no,,,,skills/in-progress/writing-beats/SKILL.md,"Shape an article as a journey of beats, choose-your-own-adventure style. The user picks a starting beat from the raw material, you write only that beat, then offer options for where to pivot next, beat by beat, until the article reaches a natural end. Use when the user has raw material and wants to assemble it as a narrative rather than an argument."
mattpocock_skills,skill,in-progress,writing-fragments,no,,,,skills/in-progress/writing-fragments/SKILL.md,"Grilling session that mines the user for fragments — heterogeneous nuggets of writing (claims, vignettes, sharp sentences, half-thoughts) — and appends them to a single document as raw material for a future article. Use when the user wants to develop ideas before imposing structure, or mentions ""fragments"", ""ideate"", or ""raw material"" for writing."
mattpocock_skills,skill,in-progress,writing-shape,no,,,,skills/in-progress/writing-shape/SKILL.md,"Take a markdown file of raw material and shape it into an article through a conversational session — drafting candidate openings, growing the piece paragraph by paragraph, arguing about format (lists, tables, callouts, quotes) at each step. Use when the user has a pile of notes, fragments, or a rough draft and wants help turning it into something publishable."
mattpocock_skills,skill,misc,git-guardrails-claude-code,no,,,,skills/misc/git-guardrails-claude-code/SKILL.md,"Set up Claude Code hooks to block dangerous git commands (push, reset --hard, clean, branch -D, etc.) before they execute. Use when user wants to prevent destructive git operations, add git safety hooks, or block git push/reset in Claude Code."
mattpocock_skills,skill,misc,migrate-to-shoehorn,no,,,,skills/misc/migrate-to-shoehorn/SKILL.md,"Migrate test files from `as` type assertions to @total-typescript/shoehorn. Use when user mentions shoehorn, wants to replace `as` in tests, or needs partial test data."
mattpocock_skills,skill,misc,scaffold-exercises,no,,,,skills/misc/scaffold-exercises/SKILL.md,"Create exercise directory structures with sections, problems, solutions, and explainers that pass linting. Use when user wants to scaffold exercises, create exercise stubs, or set up a new course section."
mattpocock_skills,skill,misc,setup-pre-commit,no,,,,skills/misc/setup-pre-commit/SKILL.md,"Set up Husky pre-commit hooks with lint-staged (Prettier), type checking, and tests in the current repo. Use when user wants to add pre-commit hooks, set up Husky, configure lint-staged, or add commit-time formatting/typechecking/testing."
mattpocock_skills,skill,personal,edit-article,no,,,,skills/personal/edit-article/SKILL.md,"Edit and improve articles by restructuring sections, improving clarity, and tightening prose. Use when user wants to edit, revise, or improve an article draft."
mattpocock_skills,skill,personal,obsidian-vault,no,,,,skills/personal/obsidian-vault/SKILL.md,"Search, create, and manage notes in the Obsidian vault with wikilinks and index notes. Use when user wants to find, create, or organize notes in Obsidian."
mattpocock_skills,skill,productivity,grill-me,yes,skill:skills/grill-me,,,skills/productivity/grill-me/SKILL.md,A relentless interview to sharpen a plan or design.
mattpocock_skills,skill,productivity,grilling,no,,grill-me (62%),,skills/productivity/grilling/SKILL.md,"Interview the user relentlessly about a plan or design. Use when the user wants to stress-test a plan before building, or uses any 'grill' trigger phrases."
mattpocock_skills,skill,productivity,handoff,no,,,,skills/productivity/handoff/SKILL.md,Compact the current conversation into a handoff document for another agent to pick up.
mattpocock_skills,skill,productivity,teach,no,,,,skills/productivity/teach/SKILL.md,"Teach the user a new skill or concept, within this workspace."
mattpocock_skills,skill,productivity,writing-great-skills,no,,,,skills/productivity/writing-great-skills/SKILL.md,Reference for writing and editing skills well — the vocabulary and principles that make a skill predictable.
mvp:code-intel,command,commands,disable-for-project,ours,command:commands/disable-for-project,,,commands/disable-for-project.md,"Explain how to turn the code-intel stack OFF for the current repo (so it doesn't start serena/CBM here), without affecting other projects."
mvp:code-intel,command,commands,doctor,ours,command:commands/doctor,,,commands/doctor.md,"Diagnose the code-intel stack — check that serena, CBM, and ast-grep resolve, whether this repo is indexed, and print fix-up exports if a binary is missing."
mvp:code-intel,command,commands,index-repo,ours,command:commands/index-repo,,,commands/index-repo.md,Index the current repo into CBM (and confirm serena activation) so graph queries work. Run once per repo; CBM auto-syncs after.
mvp:code-intel,command,commands,setup,ours,command:commands/setup,,,commands/setup.md,"One-time per-machine setup for the code-intel stack — auto-detect serena/CBM/ast-grep, wire up the CODE_INTEL_*_BIN env vars, and print install commands for anything missing."
mvp:code-intel,hook,hooks,freshness-check.sh,ours,hook:hooks/freshness-check,,,hooks/freshness-check.sh,
mvp:code-intel,mcp,,codebase-memory,ours,mcp:.mcp.json#codebase-memory,,,.mcp.json#codebase-memory,${CLAUDE_PLUGIN_ROOT}/bin/cbm
mvp:code-intel,mcp,,serena,ours,mcp:.mcp.json#serena,,,.mcp.json#serena,${CLAUDE_PLUGIN_ROOT}/bin/serena
mvp:code-intel,plugin,,code-intel,ours,plugin:code-intel,,,.claude-plugin/plugin.json,
mvp:code-intel,skill,skills,graph-first,ours,skill:skills/graph-first,,,skills/graph-first/SKILL.md,"Token-cheap navigation, search, and editing of large codebases across sessions. Use when finding where a symbol is defined or used, tracing call paths / impact / blast radius, doing concept or natural-language code search, renaming or editing symbols, applying structural codemods, or enforcing structural lint rules — query the code graph (serena / CBM) or ast-grep BEFORE reading whole files, and stop on bounded evidence."
mvp:codex-adapter,command,commands,codex,ours,command:commands/codex,,,commands/codex.md,Delegate a task or question to OpenAI Codex (gpt-5.x) and relay its answer.
mvp:codex-adapter,command,commands,codex-check,ours,command:commands/codex-check,,,commands/codex-check.md,"Check that the Codex CLI is installed, on PATH, and authenticated for the adapter."
mvp:codex-adapter,command,commands,codex-critique,ours,command:commands/codex-critique,,,commands/codex-critique.md,"Get an independent Codex critique / second opinion on a decision, design, or plan (read-only)."
mvp:codex-adapter,command,commands,codex-diagnose,ours,command:commands/codex-diagnose,,,commands/codex-diagnose.md,Have Codex root-cause a failure without changing files (read-only).
mvp:codex-adapter,command,commands,codex-implement,ours,command:commands/codex-implement,,,commands/codex-implement.md,Have Codex make a bounded code change and verify it (edits the working tree).
mvp:codex-adapter,command,commands,codex-research,ours,command:commands/codex-research,,,commands/codex-research.md,"Have Codex research a question using web search, with citations (read-only)."
mvp:codex-adapter,command,commands,codex-review,ours,command:commands/codex-review,,,commands/codex-review.md,Run an adversarial Codex code review of the current changes (read-only).
mvp:codex-adapter,plugin,,codex-adapter,ours,plugin:codex-adapter,,,.claude-plugin/plugin.json,
mvp:codex-adapter,skill,skills,codex-runner,ours,skill:skills/codex-runner,,,skills/codex-runner/SKILL.md,"Use to delegate a coding, analysis or research task to OpenAI Codex (gpt-5.x) from Claude Code — for a critique, an independent implementation or diagnosis pass, or to parallelize work across multiple Codex instances. Trigger when the user asks to ""run Codex"", ""ask Codex"", ""use Codex"", get a Codex review, or hand a task to Codex."
mvp:mvp-plugin,command,commands,adopt,ours,command:commands/adopt,,,commands/adopt.md,"Adopt the agent harness into this repo — copy the .claude/.codex setup, init beads, then adapt the project overlay to this repo's reality."
mvp:mvp-plugin,command,commands,doctor,ours,command:commands/doctor,,,commands/doctor.md,"Verify the harness is correctly installed and wired in this repo (payload, hooks, beads, overlay, codex CLI)."
mvp:mvp-plugin,command,commands,update,ours,command:commands/update,,,commands/update.md,"Re-sync the reusable harness core into this repo from the plugin, without touching the filled project overlay."
mvp:mvp-plugin,plugin,,mvp-plugin,ours,plugin:mvp-plugin,,,.claude-plugin/plugin.json,
mvp:mvp-plugin,skill,skills,harness-adopt,ours,skill:skills/harness-adopt,,,skills/harness-adopt/SKILL.md,"Adapt the freshly-copied agent harness to the current repository. Use after /mvp-plugin:adopt has laid the files down, or when asked to fill the project overlay, refresh repo facts, or produce a harness adoption report. Fills .claude/project/* and .codex/project/* from repo reality and recommends repo-specific automations — without rewriting the reusable core."
ours:.claude,agent,agents,claude-max,ours,agent:agents/claude-max,,,agents/claude-max.md,"Maximally capable, do-anything generalist. Delegate the hardest, most open-ended, ambiguous, cross-cutting, or multi-step tasks here — deep research, architecture and design, end-to-end implementation, debugging, refactoring, data work, writing, analysis, and anything that needs the strongest model with the deepest reasoning. Use when no narrower specialist agent clearly fits, or when a task spans several domains at once."
ours:.claude,agent,agents,code-reviewer,ours,agent:agents/code-reviewer,,,agents/code-reviewer.md,"Python-first code-quality reviewer. Checks correctness, safety, testability, and project-specific risks after spec review passes."
ours:.claude,agent,agents,docs-researcher,ours,agent:agents/docs-researcher,,,agents/docs-researcher.md,"Fetches up-to-date library, framework, SDK, API, and CLI documentation via the Context7 MCP server. Use whenever you are unsure about a package's methods, signatures, config options, version-specific behavior, or migration steps — even for well-known libraries, since training data may be stale."
ours:.claude,agent,agents,fable-max,ours,agent:agents/fable-max,,,agents/fable-max.md,"Maximally capable, do-anything generalist running Fable 5 at maximum effort. Delegate the hardest, most open-ended, ambiguous, cross-cutting, or multi-step tasks here — deep research, architecture and design, end-to-end implementation, debugging, refactoring, data work, writing, analysis, and anything that needs the strongest model with the deepest reasoning. Use when no narrower specialist agent clearly fits, or when a task spans several domains at once."
ours:.claude,agent,agents,fable-xhigh,ours,agent:agents/fable-xhigh,,,agents/fable-xhigh.md,"Capable generalist running Fable 5 at xhigh effort — one notch below max. Use for substantial bounded work (implementation legs, annotation drafts, focused analysis) where deep reasoning matters but max-effort depth is not required. Prefer fable-max only for the hardest open-ended tasks."
ours:.claude,agent,agents,implementer,ours,agent:agents/implementer,,,agents/implementer.md,Bounded implementation agent for file-scoped tasks. Use through the dispatch workflow or the subagent-driven-development skill.
ours:.claude,agent,agents,planner,ours,agent:agents/planner,,,agents/planner.md,Read-only planning specialist. Use for standard and deep work to turn approved requirements into file-scoped implementation tasks.
ours:.claude,agent,agents,spec-reviewer,ours,agent:agents/spec-reviewer,,,agents/spec-reviewer.md,"Verifies that implementation matches requirements, plan, and project invariants before code-quality review."
ours:.claude,command,commands,adopt,ours,command:commands/adopt,,,commands/adopt.md,Adopt this reusable Claude setup to the current repository by refreshing only the project overlay files.
ours:.claude,command,commands,check-invariants,ours,command:commands/check-invariants,,,commands/check-invariants.md,Run mechanically checkable invariants from the project overlay and report pass or fail.
ours:.claude,command,commands,harness-scan,ours,command:commands/harness-scan,,,commands/harness-scan.md,Deep scan of one reference harness — what changed upstream AND what it ships that our harness doesn't — then route candidates via the harness-evaluate skill.
ours:.claude,command,commands,harness-status,ours,command:commands/harness-status,,,commands/harness-status.md,"Quick upstream-drift status across all reference_harnesses submodules — what changed since our pinned commits. Read-only (fetches, never moves pins)."
ours:.claude,command,commands,prepare-phases,ours,command:commands/prepare-phases,,,commands/prepare-phases.md,Turn input documents or research notes into a Beads-backed workstream — brainstorm + roadmap + seeded epics/stages.
ours:.claude,command,commands,run-phases,ours,command:commands/run-phases,,,commands/run-phases.md,"Execute all remaining phases of a workstream sequentially with auto-approval and context management, driven off beads."
ours:.claude,command,commands,use-codex,ours,command:commands/use-codex,,,commands/use-codex.md,"Canonical invocation rules for calling OpenAI Codex (via the codex-adapter plugin) from this repo. Subagents and the main thread must follow this for review, diagnosis, implementation, research, and critique."
ours:.claude,hook,hooks,bd-prime.sh,ours,hook:hooks/bd-prime,,,hooks/bd-prime.sh,
ours:.claude,hook,hooks,block-dangerous-commands.sh,ours,hook:hooks/block-dangerous-commands,,,hooks/block-dangerous-commands.sh,
ours:.claude,hook,hooks,block-generated-edits.sh,ours,hook:hooks/block-generated-edits,,,hooks/block-generated-edits.sh,
ours:.claude,hook,hooks,harness-staleness-nudge.sh,ours,hook:hooks/harness-staleness-nudge,,,hooks/harness-staleness-nudge.sh,
ours:.claude,rule,core,core/01-delegation,ours,rule:rules/core/01-delegation,,,rules/core/01-delegation.md,
ours:.claude,rule,core,core/02-knowledge-discoverability,ours,rule:rules/core/02-knowledge-discoverability,,,rules/core/02-knowledge-discoverability.md,
ours:.claude,rule,core,core/03-ak-guidelines,ours,rule:rules/core/03-ak-guidelines,,,rules/core/03-ak-guidelines.md,
ours:.claude,rule,harness-lifecycle,harness-lifecycle/curation,ours,rule:rules/harness-lifecycle/curation,,,rules/harness-lifecycle/curation.md,
ours:.claude,rule,python,python/coding-style,ours,rule:rules/python/coding-style,,,rules/python/coding-style.md,
ours:.claude,rule,python,python/safety,ours,rule:rules/python/safety,,,rules/python/safety.md,
ours:.claude,rule,python,python/testing,ours,rule:rules/python/testing,,,rules/python/testing.md,
ours:.claude,skill,skills,ak-guide,ours,skill:skills/ak-guide,,,skills/ak-guide/SKILL.md,"Behavioral guidelines to reduce common LLM coding mistakes. Use when writing, reviewing, or refactoring code to avoid overcomplication, make surgical changes, surface assumptions, and define verifiable success criteria."
ours:.claude,skill,skills,beads,ours,skill:skills/beads,,,skills/beads/SKILL.md,"Use when working in a repository that uses bd or Beads for durable project task tracking, issue dependencies, blocker management, multi-session handoff, or shared work memory. Trigger when the user asks to find ready work, claim or close tasks, create follow-up work, inspect blockers, or recover project context; also when starting a new task or implementation, choosing what to work on next, or wrapping up a work session."
ours:.claude,skill,skills,brainstorming,ours,skill:skills/brainstorming,,,skills/brainstorming/SKILL.md,"Use for standard or deep feature work when requirements are ambiguous, exploratory, or not yet approved for implementation."
ours:.claude,skill,skills,cost-estimate,ours,skill:skills/cost-estimate,,,skills/cost-estimate/SKILL.md,>
ours:.claude,skill,skills,design-evolve,ours,skill:skills/design-evolve,,,skills/design-evolve/SKILL.md,>
ours:.claude,skill,skills,document-review,ours,skill:skills/document-review,,,skills/document-review/SKILL.md,"Use when a requirements or plan document exists and needs a focused review for gaps, scope bloat, missing constraints, or risky assumptions."
ours:.claude,skill,skills,grill-me,ours,skill:skills/grill-me,,,skills/grill-me/SKILL.md,"Relentless design-review interviewer that systematically interrogates every aspect of a plan, architecture, or design document. Use this skill whenever the user says ""grill me"", ""interview me about this"", ""poke holes in my design"", ""stress test this plan"", ""challenge my architecture"", ""what am I missing"", ""help me think through this"", ""walk through my design"", ""question my assumptions"", or any variant where they want an adversarial-but-constructive deep dive into a plan, spec, proposal, or system design. Also trigger when the user uploads a design doc, architecture diagram, or technical spec and asks for critique, review, or thorough questioning. This skill is about exhaustive interrogation, not surface-level feedback — it goes branch by branch through every decision until nothing is left unexamined."
ours:.claude,skill,skills,harness-evaluate,ours,skill:skills/harness-evaluate,,,skills/harness-evaluate/SKILL.md,"Evaluate a reference-harness capability (from /harness-scan drift or gap output) against our own harness and decide how to absorb it — fold into the mvp-plugin template, make a new plugin, merge into an existing plugin, or reject/defer — then drive the sync-back. Use when curating reference_harnesses/* into mvp-harness."
ours:.claude,skill,skills,html-artifact,ours,skill:skills/html-artifact,,,skills/html-artifact/SKILL.md,"Create polished single-file HTML artifacts as an alternative to markdown for documents meant to be read by humans. Use whenever the user asks for an implementation plan, status report, post-mortem, architecture doc, scaling analysis, capacity dashboard, research explainer, concept walkthrough, PR writeup, or other long-form documents that benefit from richer structure than markdown — KPI tiles, charts, tables, mockups, code blocks with copy buttons, collapsibles, SVG diagrams, or small interactive controls. Also use when the user asks for ""an HTML file"", ""HTML artifact"", ""HTML doc"", ""HTML version of this"", or ""a one-pager"". Do NOT use for React components, web apps, marketing pages, or visually expressive design (use frontend-design); for READMEs, docstrings, agent prompts, CLAUDE.md, or anything destined for git/CLI/another agent (use markdown); or for content under ~50 lines where visual structure doesn't earn its weight."
ours:.claude,skill,skills,i-have-adhd,ours,skill:skills/i-have-adhd,,,skills/i-have-adhd/SKILL.md,"Shape output for a reader with ADHD. Use this skill whenever responding to ANY user message including coding tasks, debugging, explanations, planning, and casual conversation. Output should lead with concrete next actions, number multi-step work, externalize state across turns, suppress tangents, give specific time estimates, and make wins visible. Trigger even on casual messages and even when the user did not explicitly ask for brevity."
ours:.claude,skill,skills,phase-execution,ours,skill:skills/phase-execution,,,skills/phase-execution/SKILL.md,"Execute a development phase from a workstream roadmap, following the full cycle (plan, Codex critique, implement, verify, review) with beads as the work-state anchor."
ours:.claude,skill,skills,planning,ours,skill:skills/planning,,,skills/planning/SKILL.md,Use when approved requirements or a clear multi-step request need a durable implementation plan before coding.
ours:.claude,skill,skills,refresh-harness-from-reference,ours,skill:skills/refresh-harness-from-reference,,,skills/refresh-harness-from-reference/SKILL.md,"Compare a newly added harness repo under `reference_harnesses/` against the existing reference repos, `harness_learnings/`, and `project_agnostic_claude_setup/`. Use when a new reference harness has been cloned or updated and you want to selectively absorb only the smallest durable improvements into the local learnings and reusable harness without cargo-culting whole workflows."
ours:.claude,skill,skills,subagent-driven-development,ours,skill:skills/subagent-driven-development,,,skills/subagent-driven-development/SKILL.md,Use when executing an approved standard or deep plan through bounded tasks with implementer and review agents.
ours:.claude,skill,skills,systematic-debugging,ours,skill:skills/systematic-debugging,,,skills/systematic-debugging/SKILL.md,"Use for bugs, failing tests, broken integrations, or confusing behavior before proposing fixes."
ours:.claude,skill,skills,teach-session,ours,skill:skills/teach-session,,,skills/teach-session/SKILL.md,Effective teacher who makes the learner deeply understand the work produced in specific session.
ours:.claude,skill,skills,test-driven-development,ours,skill:skills/test-driven-development,,,skills/test-driven-development/SKILL.md,"Use for risky behavior changes, bug fixes, or legacy edits where test-first or characterization-first execution is the safest path."
ours:.claude,skill,skills,verification-before-completion,ours,skill:skills/verification-before-completion,,,skills/verification-before-completion/SKILL.md,"Use before claiming a change is complete, fixed, or ready. Requires fresh verification evidence."
ours:.codex,command,commands,README,ours,command:commands/README,,,commands/README.md,
ours:.codex,hook,hooks,bd-prime.sh,ours,hook:hooks/bd-prime,,,hooks/bd-prime.sh,
ours:.codex,hook,hooks,block-dangerous-commands.sh,ours,hook:hooks/block-dangerous-commands,,,hooks/block-dangerous-commands.sh,
